"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency"
"2718",27,"WI","JOHNSON HEALTH TECH NORTH AMERICA, INC.",1
"2719",27,"WI","NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY",1
"2720",27,"WI","ORBIS CORPORATION",1
"2721",27,"WI","PRISM TECHNICAL MANAGEMENT & MARKETING, LLC",1
"2722",27,"WI","TREK BICYCLE CORPORATION",1
"2723",27,"WV","AAPG, LLC",2
"2724",27,"WV","AAPG, LLC.",1
"2725",27,"WV","WEST VIRGINIA STATE UNIVERSITY",1
"2726",27,"WY","CLB ARCHITECTS",1
"2727",27,"WY","CORE COLLABORATION GROUP LLC",1
"2728",29,"AK","ALASKA NATIVE TRIBAL HEALTH CONSORTIUM",6
"2729",29,"AK","FAIRBANKS COMMUNITY MENTAL HEALTH SERVICES, LLC",3
"2730",29,"AK","ALASKA HEART INSTITUTE LLC",2
"2731",29,"AK","BARTLETT REGIONAL HOSPITAL",2
"2732",29,"AK","ANCHORAGE FRACTURE AND ORTHOPAEDIC CLINIC, P.C.",1
"2733",29,"AK","BTY DENTAL GROUP, LLC.",1
"2734",29,"AK","FRONTLINE HOSPITAL, LLC",1
"2735",29,"AK","SOUTH EAST ALASKA REGIONAL HEALTH CONSORTIUM",1
"2736",29,"AK","YUKON KUSKOKWIM HEALTH CORPORATION",1
"2737",29,"AL","THE UNIVERSITY OF ALABAMA AT BIRMINGHAM",39
"2738",29,"AL","USA HEALTHCARE MANAGEMENT, LLC",15
"2739",29,"AL","THE HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE",14
"2740",29,"AL","JACKSON HOSPITAL & CLINIC, INC.",10
"2741",29,"AL","IMC-DIAGNOSTIC AND MEDICAL CLINIC, LLC",6
"2742",29,"AR","UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES",91
"2743",29,"AR","AEGIS THERAPIES, INC.",12
"2744",29,"AR","ST. VINCENT INFIRMARY MEDICAL CENTER",10
"2745",29,"AR","WAL-MART ASSOCIATES, INC.",10
"2746",29,"AR","ARKANSAS HEALTH GROUP",9
"2747",29,"AZ","BANNER UNIVERSITY MEDICAL GROUP",27
"2748",29,"AZ","BANNER MEDICAL GROUP",24
"2749",29,"AZ","DIGNITY HEALTH",9
"2750",29,"AZ","YUMA REGIONAL MEDICAL CENTER, AN ARIZONA NON-PROFIT CORPORATION",9
"2751",29,"AZ","DISTRICT MEDICAL GROUP, INC",8
"2752",29,"AZ","MARANA HEALTH CENTER",8
"2753",29,"CA","PRISTINE REHAB CARE, LLC",134
"2754",29,"CA","INTERFACE REHAB INC.",65
"2755",29,"CA","BMR HEALTH SERVICES, INC.",63
"2756",29,"CA","WESTERN DENTAL SERVICES INC.",61
"2757",29,"CA","LOMA LINDA - INLAND EMPIRE CONSORTIUM FOR HEALTHCARE EDUCATION",47
"2758",29,"CO","UNIVERSITY OF COLORADO",13
"2759",29,"CO","PARKVIEW MEDICAL CENTER, INC.",8
"2760",29,"CO","BANNER MEDICAL GROUP COLORADO",5
"2761",29,"CO","LOWER VALLEY HOSPITAL ASSOCIATION",5
"2762",29,"CO","CATHOLIC HEALTH INITIATIVES COLORADO",4
"2763",29,"CT","HARTFORD HEALTHCARE MEDICAL GROUP, INC.",33
"2764",29,"CT","YALE-NEW HAVEN HOSPITAL",28
"2765",29,"CT","NORTHEAST MEDICAL GROUP, INC.",26
"2766",29,"CT","DANBURY HOSPITAL",15
"2767",29,"CT","TRINITY HEALTH OF NEW ENGLAND PROVIDER NETWORK ORGANIZATION, INC.",14
"2768",29,"DC","CHILDREN'S NATIONAL MEDICAL CENTER",21
"2769",29,"DC","MEDSTAR WASHINGTON HOSPITAL CENTER",10
"2770",29,"DC","MEDSTAR-GEORGETOWN MEDICAL CENTER, INC.",9
"2771",29,"DC","DC DBH SAINT ELIZABETHS HOSPITAL",5
"2772",29,"DC","PROVIDENCE HEALTH SYSTEM",4
"2773",29,"DC","THE HOWARD UNIVERSITY",4
"2774",29,"DE","CHRISTIANA CARE HEALTH SERVICES, INC.",12
"2775",29,"DE","BAYHEALTH MEDICAL CENTER, INC.",9
"2776",29,"DE","BEEBE PHYSICIAN NETWORK, INC.",3
"2777",29,"DE","MID-SUSSEX MEDICAL CENTER, INC.",3
"2778",29,"DE","BAY ANESTHESIA ASSOCIATES, LLC",2
"2779",29,"DE","DELAWARE CARDIOVASCULAR ASSOCIATES",2
"2780",29,"DE","HEART AND VASCULAR CLINIC PA",2
"2781",29,"DE","THE CENTER AT EDEN HILL LLC",2
"2782",29,"FL","MANAGEMENT HEALTH SYSTEMS, LLC",196
"2783",29,"FL","ADVENTIST HEALTH SYSTEM/SUNBELT, INC.",36
"2784",29,"FL","AVANT HEALTHCARE PROFESSIONALS",29
"2785",29,"FL","PUBLIC HEALTH TRUST",22
"2786",29,"FL","CLEVELAND CLINIC FLORIDA",19
"2787",29,"GA","COMMUNITY REHABILITATION SERVICES INC",26
"2788",29,"GA","EMORY UNIVERSITY",26
"2789",29,"GA","NATIONAL VISION INC.",24
"2790",29,"GA","GENTIVA CERTIFIED HEALTHCARE CORP.",13
"2791",29,"GA","AU MEDICAL ASSOCIATES INC",10
"2792",29,"GA","EMORY HEALTHCARE, INC.",10
"2793",29,"GA","PIEDMONT ATHENS REGIONAL MEDICAL CENTER, INC.",10
"2794",29,"GA","TREMONT ROAD DENTAL SUPER, P.C.",10
"2795",29,"HI","THE QUEEN'S MEDICAL CENTER",6
"2796",29,"HI","HAWAI'I PACIFIC HEALTH",5
"2797",29,"HI","HAWAII PACIFIC NEUROSCIENCE, LLC",5
"2798",29,"HI","DIAGNOSTIC LABORATORY SERVICES, INC.",3
"2799",29,"HI","KINGS DENTAL & IMPLANT SERVICES",3
"2800",29,"HI","THE SUZERAIN GROUP LLC",3
"2801",29,"IA","THE UNIVERSITY OF IOWA",39
"2802",29,"IA","GENESIS HEALTH SYSTEM",13
"2803",29,"IA","IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION",12
"2804",29,"IA","MERCY CLINICS, INC.",9
"2805",29,"IA","MERCY HEALTH SERVICES - IOWA CORP.",9
"2806",29,"ID","BENEWAH COMMUNITY HOSPITAL",1
"2807",29,"ID","ROCKY MOUNTAIN DIABETES CENTER",1
"2808",29,"ID","ST. MARY'S HOSPITAL INC.",1
"2809",29,"ID","VALLEY FAMILY HEALTH CARE INC.",1
"2810",29,"IL","SELECT REHABILITATION, LLC",80
"2811",29,"IL","COOK COUNTY HEALTH & HOSPITAL SYSTEMS",57
"2812",29,"IL","RUSH UNIVERSITY MEDICAL CENTER",45
"2813",29,"IL","OSF SAINT FRANCIS MEDICAL CENTER",33
"2814",29,"IL","OSF MULTI-SPECIALTY GROUP",32
"2815",29,"IN","INDIANA UNIV. PURDUE UNIV. INDIANAPOLIS",28
"2816",29,"IN","EAGLECARE, LLC",22
"2817",29,"IN","IU HEALTH CARE ASSOCIATES",20
"2818",29,"IN","INDIANA UNIVERSITY HEALTH BALL MEMORIAL PHYSICIANS, INC.",15
"2819",29,"IN","HEALTHCARE THERAPY SERVICES, INC.",10
"2820",29,"KS","STORMONT-VAIL HEALTHCARE",18
"2821",29,"KS","THE UNIVERSITY OF KANSAS PHYSICIANS",17
"2822",29,"KS","HEARTLAND CARDIOLOGY LLC",6
"2823",29,"KS","UNIVERSITY OF KANSAS MEDICAL CENTER",6
"2824",29,"KS","SOUTHWEST MEDICAL CENTER",4
"2825",29,"KY","REHABCARE GROUP EAST, LLC",51
"2826",29,"KY","APPALACHIAN REGIONAL HEALTHCARE",30
"2827",29,"KY","UNIVERSITY OF KENTUCKY",24
"2828",29,"KY","KINDRED REHAB SERVICES, LLC",20
"2829",29,"KY","SUMMIT MEDICAL GROUP",18
"2830",29,"LA","AMEDISYS HOLDING LLC",18
"2831",29,"LA","OCHSNER CLINIC FOUNDATION",15
"2832",29,"LA","NATIONAL HOSPITALIST SERVICES, PC",11
"2833",29,"LA","ST. FRANCIS MEDICAL GROUP, LLC",11
"2834",29,"LA","WILLIS-KNIGHTON MEDICAL CENTER, INC.",9
"2835",29,"MA","MASSACHUSETTS GENERAL PHYSICIAN'S ORGANIZATION",41
"2836",29,"MA","PARTNERS HEALTHCARE",39
"2837",29,"MA","BRIGHAM AND WOMEN'S HOSPITAL",34
"2838",29,"MA","BAYSTATE MEDICAL PRACTICES, INC.",31
"2839",29,"MA","MAVERICK FAMILY DENTAL, P.C.",31
"2840",29,"MD","HH MEDSTAR HEALTH, INC.",18
"2841",29,"MD","ACTIVE PHYSICAL THERAPY SVCS LLC",14
"2842",29,"MD","ADVENTIST HEALTHCARE INC",10
"2843",29,"MD","ST. AGNES HEALTHCARE, INC.",10
"2844",29,"MD","ALTEON HEALTH",9
"2845",29,"ME","EASTERN MAINE MEDICAL CENTER",25
"2846",29,"ME","MAINEGENERAL MEDICAL CENTER",9
"2847",29,"ME","MAINEHEALTH",8
"2848",29,"ME","THE AROOSTOOK MEDICAL CENTER",7
"2849",29,"ME","SPECTRUM HEALTHCARE PARTNERS, PA",5
"2850",29,"MI","HENRY FORD HEALTH SYSTEM",59
"2851",29,"MI","ASCENSION ST. JOHN HOSPITAL",26
"2852",29,"MI","SPECTRUM HEALTH PRIMARY CARE PARTNERS",25
"2853",29,"MI","ENCORE REHABILITATION SERVICES, LLC",23
"2854",29,"MI","WILLIAM BEAUMONT HOSPITAL",14
"2855",29,"MN","MAYO CLINIC",151
"2856",29,"MN","UNIVERSITY OF MINNESOTA PHYSICIANS",15
"2857",29,"MN","THE DULUTH CLINIC, LTD.",13
"2858",29,"MN","UNIVERSITY OF MINNESOTA",11
"2859",29,"MN","ALLINA HEALTH SYSTEM",9
"2860",29,"MO","MERCY CLINIC SPRINGFIELD COMMUNITIES",31
"2861",29,"MO","THE CHILDREN'S MERCY HOSPITAL",21
"2862",29,"MO","MERCY CLINIC EAST COMMUNITIES",20
"2863",29,"MO","BARNES-JEWISH HOSPITAL",19
"2864",29,"MO","THE CURATORS OF THE UNIVERSITY OF MISSOURI",15
"2865",29,"MS","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER",13
"2866",29,"MS","CENTRAL NEPHROLOGY CLINIC PLLC",4
"2867",29,"MS","SOUTH CENTRAL REGIONAL MEDICAL CENTER",4
"2868",29,"MS","MEMORIAL HOSPITAL AT GULFPORT",3
"2869",29,"MS","AARON E. HENRY COMMUNITY HEALTH SERVICES CENTER, INC.",2
"2870",29,"MS","D L MOORE & ASSOCIATES, INC",2
"2871",29,"MS","HATTIESBURG CLINIC P A",2
"2872",29,"MS","KIDNEY DISEASE & HYPERTENSION CENTERS P. A",2
"2873",29,"MS","MERIDIAN MEDICAL ASSOCIATES P. A.",2
"2874",29,"MS","MERIDIAN MEDICAL ASSOCIATES, P.A.",2
"2875",29,"MS","MURPHY S MARTIN, M.D., PLLC",2
"2876",29,"MS","SINGING RIVER HEALTH SYSTEM",2
"2877",29,"MS","ST. DOMINIC HOSPTIAL MEDICINE, LLC",2
"2878",29,"MS","VICKSBURG HEALTHCARE, LLC",2
"2879",29,"MT","BENEFIS HEALTH SYSTEM, INC.",11
"2880",29,"MT","BILLINGS CLINIC",4
"2881",29,"MT","ST. VINCENT HEALTHCARE",2
"2882",29,"MT","CENTRAL MONTANA MEDICAL CENTER",1
"2883",29,"MT","CENTRAL MONTANA MEDICAL FACILITIES, INC.",1
"2884",29,"MT","LIBERTY COUNTY HOSPITAL AND NURSING HOME, INC.",1
"2885",29,"MT","SOUTHEAST HEALTH SYSTEM",1
"2886",29,"NC","COMPREHAB, LLC",27
"2887",29,"NC","NOVANT MEDICAL GROUP, INC.",21
"2888",29,"NC","VIDANT MEDICAL GROUP, LLC",18
"2889",29,"NC","DUKE UNIVERSITY HEALTH SYSTEM",15
"2890",29,"NC","CAROLINAS PHYSICIANS NETWORK, INC.",14
"2891",29,"ND","SANFORD CLINIC NORTH",47
"2892",29,"ND","SANFORD BISMARCK",17
"2893",29,"ND","ALTRU HEALTH SYSTEM",14
"2894",29,"ND","INNOVIS HEALTH, LLC",14
"2895",29,"ND","TRINITY HEALTH",7
"2896",29,"NE","ALEGENT CREIGHTON CLINIC",17
"2897",29,"NE","UNMC PHYSICIANS",13
"2898",29,"NE","UNIVERSITY OF NEBRASKA MEDICAL CENTER",11
"2899",29,"NE","THE PHYSICIAN NETWORK",9
"2900",29,"NE","NORTH PLATTE, NEBRASKA HOSPITAL CORPORATION",6
"2901",29,"NH","CATHOLIC MEDICAL CENTER PHYSICIAN PRACTICE ASSOCIATES",6
"2902",29,"NH","WENTWORTH-DOUGLASS PHYSICIAN CORPORATION",6
"2903",29,"NH","MARY HITCHCOCK MEMORIAL HOSPITAL",5
"2904",29,"NH","LRGHEALTHCARE",3
"2905",29,"NH","3 STONE DENTAL PLLC",2
"2906",29,"NH","AMRITA REDDY, DMD, PC",2
"2907",29,"NH","DARTMOUTH-HITCHCOCK CLINIC",2
"2908",29,"NJ","TENDER TOUCH REHAB SERVICES LLC",39
"2909",29,"NJ","PRIME HEALTHCARE SERVICES INC.",16
"2910",29,"NJ","SAINT PETERS UNIVERSITY HOSPITAL",13
"2911",29,"NJ","QUEST DIAGNOSTICS INCORPORATED",11
"2912",29,"NJ","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",10
"2913",29,"NM","PRESBYTERIAN HEALTHCARE SERVICES",38
"2914",29,"NM","FAMILIA DENTAL CLOVIS LLC",3
"2915",29,"NM","FAMILIA DENTAL HOB LLC",3
"2916",29,"NM","FAMILIA DENTAL ROS LLC",3
"2917",29,"NM","MASOUD KHORSAND-SAHBAIE, M.D., P.A.",3
"2918",29,"NM","MASOUD-KHORSAND-SAHBAIE, M.D., P.A",3
"2919",29,"NM","PECOS VALLEY OF NEW MEXICO, LLC",3
"2920",29,"NM","SAN JUAN REGIONAL MEDICAL CENTER",3
"2921",29,"NM","SIERRA VISTA HOSPITAL",3
"2922",29,"NM","SMILESFOREVER, LLC",3
"2923",29,"NM","TAOS HEALTH SYSTEMS",3
"2924",29,"NV","KOPOLOW & GIRISGEN, OD PC",10
"2925",29,"NV","CARSON TAHOE PHYSICIAN CLINICS",5
"2926",29,"NV","ALLISON, CURTIS, KINGSLEY, MEOZ, MICHAEL & SANCHEZ, PC",3
"2927",29,"NV","FERNLEY PHYSICAL THERAPY, INC.",3
"2928",29,"NV","MEENA P. VOHRA, M.D., P.C.",3
"2929",29,"NV","NORTHERN NEVADA MEDICAL GROUP, LLC",3
"2930",29,"NV","RURAL PHYSICIANS GROUP - PANNU PLLC",3
"2931",29,"NY","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",95
"2932",29,"NY","NORTHWELL HEALTH",85
"2933",29,"NY","GRANDISON MANAGEMENT, INC.",84
"2934",29,"NY","MONTEFIORE MEDICAL CENTER",73
"2935",29,"NY","BRONXCARE HEALTH SYSTEM",47
"2936",29,"OH","HEALTH CAROUSEL, LLC",108
"2937",29,"OH","THE METROHEALTH SYSTEM",27
"2938",29,"OH","CLEVELAND CLINIC FOUNDATION",26
"2939",29,"OH","HEARTLAND EMPLOYMENT SERVICES, LLC",26
"2940",29,"OH","CLEVELAND CLINIC",23
"2941",29,"OK","INTEGRIS HEALTH, INC.",12
"2942",29,"OK","SAINT FRANCIS HEALTH SYSTEM",12
"2943",29,"OK","COMANCHE COUNTY HOSPITAL AUTHORITY",9
"2944",29,"OK","TULSA HOSPITALISTS, INC.",8
"2945",29,"OK","UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER",8
"2946",29,"OR","OREGON HEALTH & SCIENCE UNIVERSITY",28
"2947",29,"OR","ASANTE PHYSICIAN PARTNERS",9
"2948",29,"OR","PROVIDENCE HEALTH & SERVICES - OREGON",9
"2949",29,"OR","REHAB SPECIALISTS CALIFORNIA, LLC",8
"2950",29,"OR","SALEM HEALTH",7
"2951",29,"PA","UHCP D/B/A UPMC MEDICAL EDUCATION",105
"2952",29,"PA","EBS HEALTHCARE, INC.",45
"2953",29,"PA","RITE AID",35
"2954",29,"PA","THOMAS JEFFERSON UNIVERSITY HOSPITAL",34
"2955",29,"PA","ALLEGHENY CLINIC",32
"2956",29,"RI","CVS RX SERVICES, INC.",51
"2957",29,"RI","LIFESPAN PHYSICIAN GROUP INC.",23
"2958",29,"RI","RHODE ISLAND HOSPITAL",12
"2959",29,"RI","AFFINITY PHYSICIANS, LLC",8
"2960",29,"RI","THE PROVIDENCE COMMUNITY HEALTH CENTERS, INC.",8
"2961",29,"RI","THUNDERMIST HEALTH CENTER",8
"2962",29,"SC","MEDICAL UNIVERSITY OF SOUTH CAROLINA",24
"2963",29,"SC","HEALTHPRO HERITAGE LLC",17
"2964",29,"SC","MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC.",5
"2965",29,"SC","SELF REGIONAL HEALTHCARE",5
"2966",29,"SC","MEDICAL UNIVERSITY OF SOUTH CAROLINA & AFFILIATES",4
"2967",29,"SD","SANFORD CLINIC",18
"2968",29,"SD","AVERA MCKENNAN",11
"2969",29,"SD","EVIDENCE BASED ORIENTAL MEDICINE, LLC",3
"2970",29,"SD","PHILIP HEALTH SERVICES, INC.",3
"2971",29,"SD","RAPID CITY REGIONAL HOSPITAL, INC.",2
"2972",29,"SD","SANFORD MEDICAL CENTER",2
"2973",29,"TN","UT METHODIST PHYSICIANS",16
"2974",29,"TN","VANDERBILT UNIVERSITY MEDICAL CENTER",16
"2975",29,"TN","UT LEBONHEUR PEDIATRIC SPECIALISTS",14
"2976",29,"TN","UT REGIONAL ONE PHYSICIANS, INC.",11
"2977",29,"TN","BAPTIST MEMORIAL MEDICAL GROUP",8
"2978",29,"TN","EAST TENNESSEE STATE UNIVERSITY",8
"2979",29,"TN","HOSPITAL PHYSICIAN SERVICES SOUTHEAST PC",8
"2980",29,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",8
"2981",29,"TN","UT MEDICAL GROUP INC.",8
"2982",29,"TX","JDC HEALTHCARE, PLLC",34
"2983",29,"TX","APOGEE MEDICAL GROUP, NEW YORK, PC",32
"2984",29,"TX","RELIANT PRO REHAB, LLC",24
"2985",29,"TX","APOGEE MEDICAL GROUP, NORTH CAROLINA, PC",17
"2986",29,"TX","BAYLOR COLLEGE OF MEDICINE",16
"2987",29,"UT","ARUP LABORATORIES",34
"2988",29,"UT","INTERMOUNTAIN HEALTHCARE",4
"2989",29,"UT","INDEPENDENCE REHAB, LLC",3
"2990",29,"UT","NEPHROLOGY ASSOCIATES OF UTAH, LLC",3
"2991",29,"UT","IHC HEALTH SERVICES, INC.",2
"2992",29,"UT","MARC ROBINS, DO, MPH, INC.",2
"2993",29,"UT","PROFESSIONAL EMPLOYMENT PDC PLLC",2
"2994",29,"VA","COMTRIX SOLUTIONS, INC.",32
"2995",29,"VA","UNIVERSITY OF VIRGINIA",30
"2996",29,"VA","UNIVERSITY OF VIRGINIA HEALTH SERVICES FOUNDATION",19
"2997",29,"VA","RIVERSIDE PHYSICIAN SERVICES, INC.",6
"2998",29,"VA","CAPITAL VISION SERVICES, LLC",5
"2999",29,"VT","UNIVERSITY OF VERMONT HEALTH NETWORK MEDICAL GROUP, INC.",17
"3000",29,"VT","UNIVERSITY OF VERMONT HEALTH NETWORK MEDICAL GROUP",8
"3001",29,"VT","UNIVERSITY OF VERMONT MEDICAL CENTER, INC.",3
"3002",29,"VT","UNIVERSITY OF VERMONT MEDICAL GROUP, INC.",3
"3003",29,"VT","SPRINGFIELD HOSPITAL",2
"3004",29,"WA","HOSPITALIST MEDICINE PHYSICIANS OF TEXAS, PLLC",45
"3005",29,"WA","MEDICAL MANAGEMENT INTERNATIONAL, INC.",37
"3006",29,"WA","PEACEHEALTH",31
"3007",29,"WA","SOUTH SOUND INPATIENT PHYSICIANS, PLLC",28
"3008",29,"WA","FRANCISCAN MEDICAL GROUP",18
"3009",29,"WI","MARSHFIELD CLINIC",60
"3010",29,"WI","PREVEA CLINIC, INC.",19
"3011",29,"WI","AURORA MEDICAL GROUP, INC.",18
"3012",29,"WI","MEDICAL COLLEGE OF WISCONSIN AFFILIATED HOSPITALS, INC.",13
"3013",29,"WI","COLUMBIA ST. MARY'S HOSPITAL MILWAUKEE, INC.",12
"3014",29,"WV","CHARLESTON AREA MEDICAL CENTER, INC.",10
"3015",29,"WV","ST. MARY'S MEDICAL CENTER",8
"3016",29,"WV","UNITED HOSPITAL CENTER INC",8
"3017",29,"WV","UNIVERSITY PHYSICIANS & SURGEONS INC",6
"3018",29,"WV","MARSHALL UNIVERSITY",5
"3019",29,"WV","MARSHALL UNIVERSITY (SCHOOL OF MEDICINE)",5
"3020",29,"WY","MEMORIAL HOSPITAL OF LARAMIE COUNTY",10
"3021",29,"WY","CHEYENNE REGIONAL PHYSICIANS GROUP",3
"3022",29,"WY","NIOBRARA COUNTY HOSPITAL DISTRICT",2
"3023",29,"WY","PEDIATRIC ASSOCIATES OF WYOMING LLC",1
"3024",29,"WY","RIVERTON MEMORIAL HOSPITAL, LLC",1
"3025",29,"WY","WYOMING HEALTH MEDICAL GROUP, LLC",1
"3026",31,"CA","HRC FERTILITY MANAGEMENT LLC",1
"3027",31,"CA","PENINSULA EQUINE, INC.",1
"3028",31,"CA","RAVI S KOKA A PROFESSIONAL DENTAL CORPORATION",1
"3029",31,"FL","COATES,BRIGHT & BAY LLC",3
"3030",31,"FL","NATURAL VET PALM BEACH",2
"3031",31,"FL","COMMUNITY ANIMAL HOSPITAL OF ROYAL PALM BEACH,INC",1
"3032",31,"IL","DUPAGE MEDICAL GROUP",1
"3033",31,"MA","RASOOL AND SHAH-HOSSEINI INC",1
"3034",31,"MD","JAMES S. JUZWIAK DVM, PA",1
"3035",31,"NJ","PRIME HEALTHCARE SERVICES INC.",2
"3036",31,"NJ","RIVERSIDE MEDICAL MANAGEMENT LLC",1
"3037",31,"NY","DELMONT MEDICAL CARE",1
"3038",31,"NY","DOCTORS UNITED, INC,",1
"3039",31,"NY","JONATHAN B. LEVINE, D.M.D. P.C.",1
"3040",31,"OK","OKLAHOMA STATE UNIVERSITY",2
"3041",31,"PA","DANZACH CORP",1
"3042",31,"TX","A TO Z THERAPY MANAGEMENT LLC",1
"3043",31,"TX","BAYLOR RESEARCH INSTITUTE",1
"3044",31,"TX","PROSCRIBE LLC",1
"3045",33,"CA","FACEBOOK, INC.",1
"3046",33,"CT","POINT72, L.P.",2
"3047",33,"HI","ALOHA SURF LIFESAVING CORP.",2
"3048",33,"IL","PRESCIENT COMPLY LLC",2
"3049",33,"MI","RYAN R ROBISON & COMPANY, INC.",1
"3050",33,"NM","ANGEL FIRE RESORT OPERATIONS LLC",1
"3051",33,"NY","NEW YORK CITY POLICE DEPARTMENT",1
"3052",33,"NY","THE SOUFAN GROUP, LLC",1
"3053",33,"TN","OFFICE OF THE ATTORNEY GENERAL & REPORTER",2
"3054",33,"WY","NEW PARADIGM, LLC",4
"3055",35,"CA","ALEXANDER'S STEAKHOUSE, INC.",5
"3056",35,"CA","BOONRAWD FOOD COMPANY",2
"3057",35,"CA","C-L PARTNERS (BENU LLC)",2
"3058",35,"CA","MILIEU",2
"3059",35,"CA","AMBER INDIA CORPORATION",1
"3060",35,"CA","BEYOND PIZZA LLC",1
"3061",35,"CA","CLR BISTRO LLC",1
"3062",35,"CA","EVERYDAY, INC.",1
"3063",35,"CA","PLENTITUDE FOOD CRAFTS, LLC.",1
"3064",35,"CA","QUINCE PACIFIC AVENUE LLC",1
"3065",35,"CA","R.T.B. FILLMORE, LLC",1
"3066",35,"CA","SORREL RESTAURANT LLC",1
"3067",35,"CA","SOUR RICE LLC",1
"3068",35,"CA","SPOONFUL MANAGEMENT, LLC",1
"3069",35,"CO","MARIMBA!, LLC",3
"3070",35,"CO","ASPEN SKIING COMPANY",1
"3071",35,"CT","HOMESTEAD ASSOCIATES LLC",1
"3072",35,"DC","A MODO MIO INC.",1
"3073",35,"DC","AM & EVE CORPORATION",1
"3074",35,"DC","RUDRAAKSH LLC",1
"3075",35,"FL","BETA ROOM, LLC",3
"3076",35,"FL","ANTONIO BACHOUR LLC",2
"3077",35,"FL","MIMMO'S BY CLEMENZA'S, LLC",2
"3078",35,"FL","MARKYS, LLC",1
"3079",35,"FL","MDM HOTEL GROUP, LTD.",1
"3080",35,"IL","RAWAT FOODS INC",3
"3081",35,"IL","FRONTERA GRILL, INC.",2
"3082",35,"IL","ANMOL BARBECUE RESTAURANT INC.",1
"3083",35,"IL","CHARLIE BAGGS, INC.",1
"3084",35,"IL","ORIOLE LLC",1
"3085",35,"IN","THAI & GO LLC",3
"3086",35,"KY","COLUMBIA SUSSEX MANAGEMENT, LLC",1
"3087",35,"MA","ESHL, LLC",1
"3088",35,"ME","PRIMO RESTAURANT LTD",2
"3089",35,"MI","FUSION 41 LLC",2
"3090",35,"MI","MASTER TENANT LLC",2
"3091",35,"MI","GREYSTONE MASTER TENANT LLC",1
"3092",35,"MO","ST. LOUIS CLUB",1
"3093",35,"MS","YOTO STEAKHOUSE AND SUSHI BAR",2
"3094",35,"NJ","GARFIELD RESTAURANT CORP.",1
"3095",35,"NJ","M&M ENTERPRISES, LTD.",1
"3096",35,"NY","DIFARA PIZZERIA & RESTAURANT",2
"3097",35,"NY","ART FOOD LLC",1
"3098",35,"NY","BANTER HOSPITALITY GROUP LLC",1
"3099",35,"NY","DIVISION STREET HOTEL CORP.",1
"3100",35,"NY","JUNOON NYC, LLC",1
"3101",35,"NY","MAMA LLC",1
"3102",35,"NY","THE DINEX GROUP, LLC",1
"3103",35,"NY","THE MUSKET ROOM",1
"3104",35,"PA","BENTLEYVILLE GARDEN INN INC",2
"3105",35,"PA","FAUCHERE HOSPITALITY, INC",1
"3106",35,"TN","JAI MATA INC",1
"3107",35,"TX","HAJMELI LLC",3
"3108",35,"TX","LEROY AND LEWIS TRUCK LLC",3
"3109",35,"TX","BEYOND CURRY'S LLC",1
"3110",35,"TX","THE PERI PERI FACTORY LLC",1
"3111",37,"AZ","THE ESTANCIA CLUB, INC.",1
"3112",37,"CA","CALIFORNIA GOLF CLUB OF SAN FRANCISCO",1
"3113",37,"CA","TREECARELA INC.",1
"3114",37,"FL","TBHC, INC.",1
"3115",37,"NC","QUAIL HOLLOW COUNTRY CLUB",1
"3116",37,"NJ","WA GOLF COMPANY, LLC",3
"3117",37,"NJ","FRANCIS GENESI",2
"3118",37,"PA","BERKSHIRE COUNTRY CLUB",1
"3119",39,"AZ","THE WILDLAND TREKKING COMPANY LLC",2
"3120",39,"CA","PREMIER FITNESS CAMP",3
"3121",39,"CA","BOYS HOPE GIRLS HOPE",1
"3122",39,"CA","FITWISE PILATES LLC",1
"3123",39,"CA","FUTURE RESEARCH INC.",1
"3124",39,"CA","PFC ENTERPRISES LLC",1
"3125",39,"CA","SIMTAJ CORPORATION",1
"3126",39,"CA","THREE FOLD AGENCY GROUP",1
"3127",39,"CO","USA RUGBY FOOTBALL UNION",2
"3128",39,"CT","FAIRFIELD UNIVERSITY",1
"3129",39,"FL","UNITED STATES TENNIS ASSOCIATION INCORPORATED (USTA)",3
"3130",39,"FL","ECKERD YOUTH ALTERNATIVES, INC.",2
"3131",39,"FL","STEVE MARTIN'S NATURAL ENCOUNTERS INC.",2
"3132",39,"FL","VAN 4 FUN SHUTTLE CORP",2
"3133",39,"FL","ISL FUTBOL, LLC",1
"3134",39,"FL","NAIL PASSION LLC",1
"3135",39,"GA","SAVANNAH COLLEGE OF ART AND DESIGN, INC.",1
"3136",39,"IL","ILLINOIS COLLEGE",1
"3137",39,"KS","CHALLENGER SPORTS CORP.",13
"3138",39,"KS","CHALLENGER SPORTS CORP",3
"3139",39,"KS","INTEGRATED BEHAVIORAL TECHNOLOGIES, INC.",1
